date,min_temperature_(celcius),max_temperature_(celcius),avg_temperature_(celcius)
1983-06-05,25.49,40.76,33.125
1983-06-06,27.06,37.9,32.48
1983-06-07,27.46,38.59,33.025000000000006
1983-06-08,26.98,38.9,32.94
1983-06-09,28.55,39.46,34.005
1983-06-10,27.76,39.82,33.79
1983-06-11,28.28,38.24,33.260000000000005
1983-06-12,26.66,39.43,33.045
1983-06-13,27.86,36.55,32.205
1983-06-14,26.42,36.13,31.275000000000002
1983-06-15,27.4,36.17,31.785
1983-06-16,25.94,36.48,31.21
1983-06-17,27.4,38.18,32.79
1983-06-18,28.01,39.08,33.545
1983-06-19,28.03,38.8,33.415
1983-06-20,28.23,39.1,33.665
1983-06-21,28.37,38.44,33.405
1983-06-22,28.79,39.34,34.065
1983-06-23,27.68,37.83,32.754999999999995
1983-06-24,25.08,33.91,29.494999999999997
1983-06-25,25.32,32.67,28.995
1983-06-26,26.92,32.85,29.885
1983-06-27,27.78,37.15,32.465
1983-06-28,28.04,38.27,33.155
1983-06-29,28.11,38.32,33.215
1983-06-30,28.17,37.04,32.605000000000004
1983-07-01,26.0,38.27,32.135000000000005
1983-07-02,24.81,33.5,29.155
1983-07-03,25.76,34.31,30.035000000000004
1983-07-04,26.58,37.91,32.245
1983-07-05,27.25,38.04,32.644999999999996
1983-07-06,26.04,38.16,32.099999999999994
1983-07-07,25.38,37.13,31.255000000000003
1983-07-08,27.12,36.72,31.92
1983-07-09,26.99,38.41,32.699999999999996
1983-07-10,26.57,38.25,32.41
1983-07-11,26.54,36.93,31.735
1983-07-12,26.56,37.53,32.045
1983-07-13,27.38,37.74,32.56
1983-07-14,26.12,37.0,31.560000000000002
1983-07-15,26.51,36.26,31.384999999999998
1983-07-16,26.99,37.64,32.315
1983-07-17,25.53,38.09,31.810000000000002
1983-07-18,27.33,36.85,32.09
1983-07-19,27.66,37.92,32.79
1983-07-20,27.29,34.96,31.125
1983-07-21,27.43,34.55,30.99
1983-07-22,27.24,35.86,31.549999999999997
1983-07-23,26.28,37.0,31.64
1983-07-24,24.82,34.58,29.7
1983-07-25,24.39,33.37,28.88
1983-07-26,25.85,33.33,29.59
1983-07-27,25.16,35.21,30.185000000000002
1983-07-28,23.78,33.86,28.82
1983-07-29,25.37,30.5,27.935000000000002
1983-07-30,25.23,31.58,28.405
1983-07-31,24.46,35.15,29.805
1983-08-01,24.83,32.6,28.715
1983-08-02,23.91,33.83,28.869999999999997
1983-08-03,25.06,33.91,29.485
1983-08-04,24.86,34.98,29.919999999999998
1983-08-05,26.27,34.41,30.339999999999996
1983-08-06,24.78,33.95,29.365000000000002
1983-08-07,24.21,32.8,28.505
1983-08-08,24.64,30.82,27.73
1983-08-09,25.02,33.92,29.47
1983-08-10,24.18,31.78,27.98
1983-08-11,25.33,33.82,29.575
1983-08-12,25.9,34.6,30.25
1983-08-13,26.25,34.98,30.615
1983-08-14,26.65,35.95,31.3
1983-08-15,25.31,35.67,30.490000000000002
1983-08-16,26.17,35.4,30.785
1983-08-17,26.08,35.28,30.68
1983-08-18,26.27,35.52,30.895000000000003
1983-08-19,26.46,35.7,31.080000000000002
1983-08-20,25.93,35.46,30.695
1983-08-21,25.55,35.78,30.665
1983-08-22,24.49,35.25,29.869999999999997
1983-08-23,23.9,35.42,29.66
1983-08-24,25.02,33.8,29.409999999999997
1983-08-25,25.06,34.35,29.705
1983-08-26,25.36,32.11,28.735
1983-08-27,24.52,32.83,28.674999999999997
1983-08-28,23.44,33.58,28.509999999999998
1983-08-29,23.16,32.96,28.060000000000002
1983-08-30,24.09,33.33,28.71
1983-08-31,24.24,33.59,28.915
1983-09-01,24.92,33.0,28.96
1983-09-02,24.2,33.02,28.61
1983-09-03,23.98,31.02,27.5
1983-09-04,24.58,32.67,28.625
1983-09-05,24.99,33.0,28.994999999999997
1983-09-06,24.1,34.03,29.065
1983-09-07,24.0,33.95,28.975
1983-09-08,24.43,33.08,28.755
1983-09-09,25.41,33.75,29.58
1983-09-10,23.32,34.42,28.87
1983-09-11,23.08,32.17,27.625
1983-09-12,23.7,30.23,26.965
1983-09-13,24.23,32.16,28.195
1983-09-14,24.69,32.91,28.799999999999997
1983-09-15,24.11,32.6,28.355
1983-09-16,24.5,31.98,28.240000000000002
1983-09-17,24.62,31.76,28.19
1983-09-18,24.6,32.47,28.535
1983-09-19,24.82,33.94,29.38
1983-09-20,24.1,33.63,28.865000000000002
1983-09-21,24.12,32.32,28.22
1983-09-22,23.57,32.61,28.09
1983-09-23,24.33,30.38,27.354999999999997
1983-09-24,24.62,30.53,27.575000000000003
1983-09-25,24.38,32.93,28.655
1983-09-26,24.77,33.78,29.275
1983-09-27,23.64,34.23,28.935
1983-09-28,23.78,33.18,28.48
1983-09-29,25.37,33.97,29.67
1983-09-30,24.57,34.59,29.580000000000002
1983-10-01,23.54,34.43,28.985
1983-10-02,24.88,32.92,28.9
1983-10-03,25.13,33.54,29.335
1983-10-04,25.34,32.64,28.990000000000002
1983-10-05,25.65,33.6,29.625
1983-10-06,25.26,34.68,29.97
1983-10-07,25.18,35.27,30.225
1983-10-08,25.63,34.1,29.865000000000002
1983-10-09,25.36,33.49,29.425
1983-10-10,25.26,32.83,29.045
1983-10-11,24.28,33.32,28.8
1983-10-12,24.89,34.06,29.475
1983-10-13,24.96,34.21,29.585
1983-10-14,25.81,35.12,30.464999999999996
1983-10-15,25.57,35.42,30.495
1983-10-16,24.03,34.22,29.125
1983-10-17,25.22,33.22,29.22
1983-10-18,25.39,33.4,29.395
1983-10-19,24.02,32.57,28.295
1983-10-20,22.71,32.7,27.705000000000002
1983-10-21,23.19,31.65,27.42
1983-10-22,21.29,32.27,26.78
1983-10-23,22.51,32.16,27.335
1983-10-24,22.74,30.92,26.83
1983-10-25,22.96,26.69,24.825000000000003
1983-10-26,22.63,26.42,24.525
1983-10-27,23.1,26.59,24.845
1983-10-28,23.53,28.44,25.985
1983-10-29,23.47,29.48,26.475
1983-10-30,23.37,30.83,27.1
1983-10-31,23.31,28.48,25.895
1983-11-01,23.03,28.71,25.87
1983-11-02,23.52,29.43,26.475
1983-11-03,23.36,30.31,26.835
1983-11-04,23.62,31.58,27.6
1983-11-05,23.79,31.51,27.65
1983-11-06,22.72,31.17,26.945
1983-11-07,20.54,30.58,25.56
1983-11-08,22.99,30.86,26.924999999999997
1983-11-09,22.87,31.67,27.270000000000003
1983-11-10,20.18,30.82,25.5
1983-11-11,18.61,30.67,24.64
1983-11-12,18.31,30.25,24.28
1983-11-13,19.4,30.37,24.884999999999998
1983-11-14,19.73,30.4,25.064999999999998
1983-11-15,18.85,30.27,24.560000000000002
1983-11-16,20.41,30.12,25.265
1983-11-17,21.53,30.98,26.255000000000003
1983-11-18,22.74,30.71,26.725
1983-11-19,21.91,31.12,26.515
1983-11-20,22.15,31.06,26.604999999999997
1983-11-21,21.78,30.58,26.18
1983-11-22,20.31,30.44,25.375
1983-11-23,19.67,30.39,25.03
1983-11-24,19.86,30.93,25.395
1983-11-25,20.54,30.97,25.755
1983-11-26,19.98,31.58,25.78
1983-11-27,21.66,30.91,26.285
1983-11-28,21.9,27.94,24.92
1983-11-29,22.46,29.2,25.83
1983-11-30,21.02,29.68,25.35
1983-12-01,20.23,29.57,24.9
1983-12-02,22.1,28.93,25.515
1983-12-03,22.12,27.15,24.634999999999998
1983-12-04,22.23,28.26,25.245
1983-12-05,20.75,29.24,24.994999999999997
1983-12-06,20.74,27.29,24.015
1983-12-07,19.58,28.55,24.064999999999998
1983-12-08,20.26,28.56,24.41
1983-12-09,20.96,28.16,24.560000000000002
1983-12-10,21.48,28.27,24.875
1983-12-11,22.04,29.42,25.73
1983-12-12,21.85,28.96,25.405
1983-12-13,21.79,28.81,25.299999999999997
1983-12-14,21.82,28.74,25.28
1983-12-15,22.12,28.33,25.225
1983-12-16,21.19,29.14,25.165
1983-12-17,20.45,28.72,24.585
1983-12-18,21.11,29.09,25.1
1983-12-19,21.01,29.16,25.085
1983-12-20,20.9,29.12,25.009999999999998
1983-12-21,22.08,28.6,25.34
1983-12-22,20.54,26.66,23.6
1983-12-23,21.44,24.84,23.14
1983-12-24,22.06,24.37,23.215
1983-12-25,22.6,26.03,24.315
1983-12-26,22.31,27.71,25.009999999999998
1983-12-27,23.43,29.01,26.22
1983-12-28,22.13,30.61,26.369999999999997
1983-12-29,20.23,28.87,24.55
1983-12-30,21.56,29.05,25.305
1983-12-31,22.25,29.84,26.045
1984-01-01,21.32,29.51,25.415
1984-01-02,21.49,29.22,25.354999999999997
1984-01-03,20.78,29.51,25.145000000000003
1984-01-04,20.82,28.94,24.880000000000003
1984-01-05,20.74,28.73,24.735
1984-01-06,20.77,29.09,24.93
1984-01-07,21.22,29.65,25.435
1984-01-08,20.46,28.96,24.71
1984-01-09,20.49,28.89,24.689999999999998
1984-01-10,20.25,29.19,24.72
1984-01-11,19.79,28.75,24.27
1984-01-12,20.75,29.0,24.875
1984-01-13,21.9,28.46,25.18
1984-01-14,20.88,26.96,23.92
1984-01-15,22.36,29.29,25.825
1984-01-16,22.33,28.9,25.615
1984-01-17,22.32,29.76,26.04
1984-01-18,22.35,31.02,26.685000000000002
1984-01-19,22.12,30.57,26.345
1984-01-20,21.78,30.77,26.275
1984-01-21,21.12,31.15,26.134999999999998
1984-01-22,21.12,31.49,26.305
1984-01-23,20.64,31.39,26.015
1984-01-24,19.74,31.28,25.509999999999998
1984-01-25,19.55,30.16,24.855
1984-01-26,20.06,29.81,24.935
1984-01-27,20.38,29.84,25.11
1984-01-28,20.95,29.87,25.41
1984-01-29,22.14,29.45,25.795
1984-01-30,22.49,29.55,26.02
1984-01-31,20.59,29.82,25.205
1984-02-01,20.83,29.91,25.369999999999997
1984-02-02,20.65,29.87,25.259999999999998
1984-02-03,20.06,30.46,25.259999999999998
1984-02-04,22.1,29.87,25.985
1984-02-05,21.85,29.94,25.895000000000003
1984-02-06,23.3,29.37,26.335
1984-02-07,21.37,26.39,23.880000000000003
1984-02-08,22.19,27.22,24.705
1984-02-09,22.15,29.42,25.785
1984-02-10,21.6,30.15,25.875
1984-02-11,22.47,30.11,26.29
1984-02-12,22.83,30.4,26.615
1984-02-13,21.44,28.41,24.925
1984-02-14,21.48,28.2,24.84
1984-02-15,21.0,25.49,23.244999999999997
1984-02-16,21.39,27.4,24.395
1984-02-17,21.51,26.86,24.185000000000002
1984-02-18,22.15,28.24,25.195
1984-02-19,22.88,30.22,26.549999999999997
1984-02-20,22.86,30.9,26.88
1984-02-21,23.18,31.24,27.21
1984-02-22,22.75,31.34,27.045
1984-02-23,22.52,31.69,27.105
1984-02-24,21.9,31.73,26.814999999999998
1984-02-25,22.39,31.14,26.765
1984-02-26,22.94,30.99,26.965
1984-02-27,21.14,30.92,26.03
1984-02-28,21.51,30.22,25.865000000000002
1984-02-29,22.43,30.88,26.655
1984-03-01,20.46,30.58,25.52
1984-03-02,19.59,30.63,25.11
1984-03-03,20.71,30.49,25.6
1984-03-04,23.0,30.76,26.880000000000003
1984-03-05,23.88,30.62,27.25
1984-03-06,23.84,31.02,27.43
1984-03-07,23.4,29.02,26.21
1984-03-08,21.37,30.93,26.15
1984-03-09,22.47,32.08,27.275
1984-03-10,23.19,33.09,28.14
1984-03-11,24.38,34.12,29.25
1984-03-12,24.9,34.36,29.63
1984-03-13,25.21,33.75,29.48
1984-03-14,24.18,34.51,29.345
1984-03-15,23.76,34.3,29.03
1984-03-16,22.48,33.75,28.115000000000002
1984-03-17,22.41,34.15,28.28
1984-03-18,22.01,34.6,28.305
1984-03-19,22.34,35.23,28.784999999999997
1984-03-20,22.16,35.81,28.985
1984-03-21,21.17,34.15,27.66
1984-03-22,20.75,33.59,27.17
1984-03-23,21.44,34.65,28.045
1984-03-24,22.28,34.24,28.26
1984-03-25,22.56,33.64,28.1
1984-03-26,22.81,33.97,28.39
1984-03-27,23.76,34.26,29.009999999999998
1984-03-28,24.26,35.06,29.660000000000004
1984-03-29,23.62,34.08,28.85
1984-03-30,23.98,34.78,29.380000000000003
1984-03-31,24.54,35.21,29.875
1984-04-01,24.66,34.96,29.810000000000002
1984-04-02,25.07,35.31,30.19
1984-04-03,24.35,34.86,29.605
1984-04-04,25.84,35.37,30.604999999999997
1984-04-05,25.98,35.01,30.494999999999997
1984-04-06,26.57,35.09,30.830000000000002
1984-04-07,25.41,35.9,30.655
1984-04-08,25.94,36.55,31.244999999999997
1984-04-09,26.12,36.65,31.384999999999998
1984-04-10,26.22,35.9,31.06
1984-04-11,24.91,34.88,29.895000000000003
1984-04-12,24.71,34.39,29.55
1984-04-13,25.58,33.74,29.66
1984-04-14,24.53,34.19,29.36
1984-04-15,24.44,34.78,29.61
1984-04-16,25.09,35.1,30.095
1984-04-17,24.93,35.91,30.419999999999998
1984-04-18,25.05,35.4,30.225
1984-04-19,26.05,36.03,31.04
1984-04-20,26.59,36.82,31.705
1984-04-21,26.43,37.58,32.004999999999995
1984-04-22,26.46,37.6,32.03
1984-04-23,25.85,35.88,30.865000000000002
1984-04-24,26.08,34.81,30.445
1984-04-25,25.34,35.34,30.340000000000003
1984-04-26,26.9,36.29,31.595
1984-04-27,24.72,37.87,31.294999999999998
1984-04-28,26.74,38.51,32.625
1984-04-29,27.57,40.34,33.955
1984-04-30,26.32,40.57,33.445
1984-05-01,28.16,40.78,34.47
1984-05-02,27.9,39.68,33.79
1984-05-03,27.57,39.28,33.425
1984-05-04,26.62,38.11,32.365
1984-05-05,25.96,37.65,31.805
1984-05-06,25.81,37.83,31.82
1984-05-07,26.12,38.41,32.265
1984-05-08,26.68,38.6,32.64
1984-05-09,26.78,38.99,32.885000000000005
1984-05-10,26.13,38.45,32.29
1984-05-11,26.14,36.81,31.475
1984-05-12,26.46,37.52,31.990000000000002
1984-05-13,27.29,38.5,32.894999999999996
1984-05-14,27.24,38.41,32.824999999999996
1984-05-15,27.78,39.22,33.5
1984-05-16,28.26,40.61,34.435
1984-05-17,28.37,39.59,33.980000000000004
1984-05-18,27.47,38.0,32.735
1984-05-19,27.1,37.72,32.41
1984-05-20,27.58,38.29,32.935
1984-05-21,27.98,39.33,33.655
1984-05-22,27.83,40.5,34.165
1984-05-23,28.1,42.1,35.1
1984-05-24,28.24,42.01,35.125
1984-05-25,28.08,41.67,34.875
1984-05-26,28.85,41.35,35.1
1984-05-27,29.42,41.1,35.260000000000005
1984-05-28,29.38,39.8,34.589999999999996
1984-05-29,29.54,37.82,33.68
1984-05-30,29.05,38.6,33.825
1984-05-31,29.37,40.67,35.02
1984-06-01,29.45,40.67,35.06
1984-06-02,28.83,41.25,35.04
1984-06-03,28.02,40.74,34.38
1984-06-04,28.54,39.54,34.04
1984-06-05,27.99,40.21,34.1
1984-06-06,28.35,40.11,34.230000000000004
1984-06-07,27.86,40.08,33.97
1984-06-08,27.01,39.12,33.065
1984-06-09,26.77,38.67,32.72
1984-06-10,27.15,33.28,30.215
1984-06-11,24.56,35.8,30.18
1984-06-12,26.22,32.51,29.365
1984-06-13,26.92,34.56,30.740000000000002
1984-06-14,26.98,36.31,31.645000000000003
1984-06-15,27.23,36.35,31.79
1984-06-16,27.55,36.7,32.125
1984-06-17,27.78,38.39,33.085
1984-06-18,25.49,38.63,32.06
1984-06-19,26.81,35.25,31.03
1984-06-20,26.57,36.02,31.295
1984-06-21,26.87,37.56,32.215
1984-06-22,27.28,38.35,32.815
1984-06-23,27.12,37.85,32.485
1984-06-24,26.48,38.07,32.275
1984-06-25,25.83,38.47,32.15
1984-06-26,27.58,38.54,33.06
1984-06-27,27.83,38.45,33.14
1984-06-28,25.89,38.29,32.09
1984-06-29,26.24,37.8,32.019999999999996
1984-06-30,26.56,37.2,31.880000000000003
1984-07-01,26.87,35.66,31.265
1984-07-02,25.55,35.69,30.619999999999997
1984-07-03,26.71,36.84,31.775000000000002
1984-07-04,26.83,37.12,31.974999999999998
1984-07-05,26.97,37.6,32.285
1984-07-06,27.22,36.98,32.099999999999994
1984-07-07,24.83,37.72,31.275
1984-07-08,25.43,36.3,30.865
1984-07-09,23.86,35.76,29.81
1984-07-10,25.26,33.61,29.435000000000002
1984-07-11,23.87,36.91,30.39
1984-07-12,22.48,33.16,27.82
1984-07-13,24.31,32.57,28.439999999999998
1984-07-14,24.25,32.4,28.325
1984-07-15,25.05,33.8,29.424999999999997
1984-07-16,24.9,33.21,29.055
1984-07-17,23.69,33.76,28.725
1984-07-18,24.65,32.13,28.39
1984-07-19,24.94,34.08,29.509999999999998
1984-07-20,25.34,34.89,30.115000000000002
1984-07-21,23.18,35.48,29.33
1984-07-22,23.12,33.92,28.520000000000003
1984-07-23,23.54,32.16,27.849999999999998
1984-07-24,23.92,32.78,28.35
1984-07-25,23.17,31.83,27.5
1984-07-26,23.3,32.3,27.799999999999997
1984-07-27,24.23,31.68,27.955
1984-07-28,22.84,32.31,27.575000000000003
1984-07-29,24.25,31.85,28.05
1984-07-30,23.57,31.61,27.59
1984-07-31,24.09,31.56,27.825
1984-08-01,24.91,32.65,28.78
1984-08-02,24.45,32.1,28.275
1984-08-03,24.51,33.81,29.160000000000004
1984-08-04,25.16,34.47,29.814999999999998
1984-08-05,25.6,35.22,30.41
1984-08-06,25.2,35.12,30.159999999999997
1984-08-07,26.31,35.46,30.884999999999998
1984-08-08,25.59,35.62,30.604999999999997
1984-08-09,26.18,35.26,30.72
1984-08-10,25.93,35.63,30.78
1984-08-11,25.61,36.23,30.919999999999998
1984-08-12,25.22,35.9,30.56
1984-08-13,25.8,36.43,31.115000000000002
1984-08-14,26.63,36.03,31.33
1984-08-15,26.37,36.36,31.365000000000002
1984-08-16,26.52,35.79,31.155
1984-08-17,25.98,36.35,31.165
1984-08-18,25.86,36.12,30.99
1984-08-19,26.5,36.88,31.69
1984-08-20,25.69,36.58,31.134999999999998
1984-08-21,25.46,36.46,30.96
1984-08-22,26.18,36.21,31.195
1984-08-23,25.92,36.33,31.125
1984-08-24,25.03,35.99,30.51
1984-08-25,24.88,36.07,30.475
1984-08-26,24.81,36.01,30.409999999999997
1984-08-27,25.38,35.77,30.575000000000003
1984-08-28,25.62,36.04,30.83
1984-08-29,25.45,36.48,30.964999999999996
1984-08-30,25.37,35.87,30.619999999999997
1984-08-31,25.3,35.28,30.29
1984-09-01,25.36,34.72,30.04
1984-09-02,25.82,35.72,30.77
1984-09-03,25.7,36.14,30.92
1984-09-04,25.66,36.21,30.935000000000002
1984-09-05,25.95,36.72,31.335
1984-09-06,25.37,36.29,30.83
1984-09-07,25.2,36.23,30.714999999999996
1984-09-08,24.4,36.58,30.49
1984-09-09,25.5,36.08,30.79
1984-09-10,25.09,36.18,30.634999999999998
1984-09-11,24.45,32.7,28.575000000000003
1984-09-12,24.54,33.42,28.98
1984-09-13,24.6,34.12,29.36
1984-09-14,24.44,34.69,29.564999999999998
1984-09-15,24.53,34.43,29.48
1984-09-16,24.51,34.64,29.575000000000003
1984-09-17,24.64,35.42,30.03
1984-09-18,24.75,35.58,30.165
1984-09-19,23.21,34.59,28.900000000000002
1984-09-20,23.9,32.17,28.035
1984-09-21,24.62,33.24,28.93
1984-09-22,24.86,33.37,29.115
1984-09-23,24.59,33.77,29.18
1984-09-24,24.67,33.99,29.330000000000002
1984-09-25,24.96,33.72,29.34
1984-09-26,24.45,33.86,29.155
1984-09-27,25.02,34.7,29.86
1984-09-28,23.55,30.99,27.27
1984-09-29,23.28,27.41,25.345
1984-09-30,22.41,26.22,24.314999999999998
1984-10-01,23.81,28.77,26.29
1984-10-02,23.59,31.08,27.335
1984-10-03,23.52,31.25,27.384999999999998
1984-10-04,23.58,29.61,26.595
1984-10-05,24.4,31.51,27.955
1984-10-06,23.84,31.76,27.8
1984-10-07,23.68,30.16,26.92
1984-10-08,24.41,31.68,28.045
1984-10-09,23.38,32.28,27.83
1984-10-10,22.83,31.83,27.33
1984-10-11,23.2,31.19,27.195
1984-10-12,23.47,32.16,27.814999999999998
1984-10-13,24.57,32.1,28.335
1984-10-14,22.76,32.6,27.68
1984-10-15,22.93,33.46,28.195
1984-10-16,23.02,33.82,28.42
1984-10-17,23.01,33.44,28.225
1984-10-18,22.8,34.34,28.57
1984-10-19,23.37,34.75,29.060000000000002
1984-10-20,23.86,34.45,29.155
1984-10-21,23.95,33.02,28.485
1984-10-22,24.18,31.82,28.0
1984-10-23,23.77,32.85,28.310000000000002
1984-10-24,24.41,34.22,29.314999999999998
1984-10-25,23.94,32.36,28.15
1984-10-26,23.92,31.79,27.855
1984-10-27,24.1,31.33,27.715
1984-10-28,23.11,31.71,27.41
1984-10-29,22.21,32.19,27.2
1984-10-30,21.93,32.44,27.185
1984-10-31,21.53,32.27,26.900000000000002
1984-11-01,21.85,31.86,26.855
1984-11-02,21.96,31.22,26.59
1984-11-03,22.7,30.95,26.825
1984-11-04,22.49,31.23,26.86
1984-11-05,22.81,30.66,26.735
1984-11-06,22.61,30.28,26.445
1984-11-07,22.38,30.89,26.634999999999998
1984-11-08,22.86,30.84,26.85
1984-11-09,23.33,30.87,27.1
1984-11-10,22.06,31.21,26.634999999999998
1984-11-11,22.41,31.09,26.75
1984-11-12,21.53,29.66,25.595
1984-11-13,21.41,26.15,23.78
1984-11-14,22.2,27.17,24.685000000000002
1984-11-15,21.93,27.44,24.685000000000002
1984-11-16,22.77,27.52,25.145
1984-11-17,22.06,27.24,24.65
1984-11-18,21.8,28.27,25.035
1984-11-19,21.47,29.42,25.445
1984-11-20,21.27,29.84,25.555
1984-11-21,20.42,29.96,25.19
1984-11-22,20.72,29.74,25.229999999999997
1984-11-23,20.21,29.55,24.880000000000003
1984-11-24,21.2,29.12,25.16
1984-11-25,22.01,27.59,24.8
1984-11-26,20.91,27.73,24.32
1984-11-27,21.49,28.94,25.215
1984-11-28,20.44,28.68,24.560000000000002
1984-11-29,19.57,28.33,23.95
1984-11-30,18.52,28.64,23.58
1984-12-01,19.16,28.21,23.685000000000002
1984-12-02,20.43,26.28,23.355
1984-12-03,21.91,29.45,25.68
1984-12-04,22.05,30.1,26.075000000000003
1984-12-05,22.38,29.99,26.185
1984-12-06,21.64,30.22,25.93
1984-12-07,20.84,29.85,25.345
1984-12-08,19.86,30.0,24.93
1984-12-09,20.26,29.69,24.975
1984-12-10,19.52,29.65,24.585
1984-12-11,18.68,29.94,24.310000000000002
1984-12-12,17.48,30.29,23.884999999999998
1984-12-13,17.65,30.44,24.045
1984-12-14,17.02,30.65,23.835
1984-12-15,18.48,30.5,24.490000000000002
1984-12-16,18.09,30.65,24.369999999999997
1984-12-17,18.57,29.58,24.075
1984-12-18,17.82,30.13,23.975
1984-12-19,18.07,29.79,23.93
1984-12-20,18.25,29.81,24.03
1984-12-21,17.87,28.93,23.4
1984-12-22,18.34,28.56,23.45
1984-12-23,19.71,29.06,24.384999999999998
1984-12-24,20.36,29.11,24.735
1984-12-25,19.15,29.16,24.155
1984-12-26,21.36,29.92,25.64
1984-12-27,22.15,28.7,25.424999999999997
1984-12-28,22.8,28.86,25.83
1984-12-29,22.5,29.61,26.055
1984-12-30,22.42,29.09,25.755000000000003
1984-12-31,21.77,29.1,25.435000000000002
1985-01-01,21.87,27.47,24.67
1985-01-02,22.24,25.81,24.025
1985-01-03,21.87,27.97,24.92
1985-01-04,21.46,26.8,24.130000000000003
1985-01-05,21.33,27.82,24.575
1985-01-06,20.24,28.64,24.439999999999998
1985-01-07,21.75,29.55,25.65
1985-01-08,21.96,30.36,26.16
1985-01-09,20.94,29.78,25.36
1985-01-10,20.14,29.96,25.05
1985-01-11,20.2,29.52,24.86
1985-01-12,20.15,29.74,24.945
1985-01-13,20.79,29.77,25.28
1985-01-14,20.94,29.65,25.295
1985-01-15,20.46,29.41,24.935000000000002
1985-01-16,21.08,29.32,25.2
1985-01-17,20.97,29.79,25.38
1985-01-18,20.87,29.82,25.345
1985-01-19,20.3,30.02,25.16
1985-01-20,20.42,29.69,25.055
1985-01-21,19.97,29.81,24.89
1985-01-22,19.13,29.45,24.29
1985-01-23,19.83,29.92,24.875
1985-01-24,19.34,29.9,24.619999999999997
1985-01-25,19.72,29.77,24.744999999999997
1985-01-26,19.19,30.04,24.615000000000002
1985-01-27,19.43,29.97,24.7
1985-01-28,18.51,29.67,24.090000000000003
1985-01-29,18.51,30.0,24.255000000000003
1985-01-30,19.34,29.66,24.5
1985-01-31,19.95,30.41,25.18
1985-02-01,20.99,31.01,26.0
1985-02-02,21.73,31.41,26.57
1985-02-03,21.43,31.05,26.240000000000002
1985-02-04,19.7,30.85,25.275
1985-02-05,19.42,31.59,25.505000000000003
1985-02-06,19.26,32.44,25.85
1985-02-07,20.09,32.54,26.314999999999998
1985-02-08,20.94,32.5,26.72
1985-02-09,20.45,33.07,26.759999999999998
1985-02-10,21.79,32.35,27.07
1985-02-11,22.11,32.81,27.46
1985-02-12,22.84,32.06,27.450000000000003
1985-02-13,22.81,33.07,27.939999999999998
1985-02-14,22.07,32.97,27.52
1985-02-15,21.51,32.8,27.155
1985-02-16,22.8,32.89,27.845
1985-02-17,21.91,32.17,27.04
1985-02-18,22.2,32.11,27.155
1985-02-19,21.49,31.94,26.715
1985-02-20,20.86,32.29,26.575
1985-02-21,20.3,31.88,26.09
1985-02-22,19.7,31.79,25.744999999999997
1985-02-23,19.49,32.26,25.875
1985-02-24,18.92,32.03,25.475
1985-02-25,18.89,31.88,25.384999999999998
1985-02-26,18.02,31.51,24.765
1985-02-27,18.65,32.57,25.61
1985-02-28,21.24,34.03,27.634999999999998
1985-03-01,20.84,34.24,27.54
1985-03-02,20.63,35.35,27.990000000000002
1985-03-03,20.85,35.98,28.415
1985-03-04,22.48,36.95,29.715000000000003
1985-03-05,23.16,35.69,29.424999999999997
1985-03-06,22.8,34.67,28.735
1985-03-07,22.31,35.13,28.72
1985-03-08,21.18,35.25,28.215
1985-03-09,21.06,33.83,27.445
1985-03-10,21.17,33.66,27.415
1985-03-11,22.3,34.42,28.36
1985-03-12,22.62,33.79,28.205
1985-03-13,23.14,33.77,28.455000000000002
1985-03-14,21.81,33.87,27.839999999999996
1985-03-15,21.04,34.52,27.78
1985-03-16,20.57,34.85,27.71
1985-03-17,21.89,34.3,28.095
1985-03-18,23.6,34.3,28.95
1985-03-19,24.24,35.27,29.755000000000003
1985-03-20,24.43,35.05,29.74
1985-03-21,24.22,35.5,29.86
1985-03-22,23.63,34.83,29.229999999999997
1985-03-23,23.85,34.35,29.1
1985-03-24,25.0,35.66,30.33
1985-03-25,25.45,35.15,30.299999999999997
1985-03-26,24.97,35.09,30.03
1985-03-27,24.17,35.65,29.91
1985-03-28,25.19,36.12,30.655
1985-03-29,24.97,36.41,30.689999999999998
1985-03-30,26.24,36.97,31.604999999999997
1985-03-31,25.3,36.87,31.085
1985-04-01,25.26,35.46,30.36
1985-04-02,25.01,32.87,28.939999999999998
1985-04-03,24.32,33.77,29.045
1985-04-04,24.67,34.97,29.82
1985-04-05,25.53,35.01,30.27
1985-04-06,24.94,35.48,30.21
1985-04-07,25.04,33.94,29.49
1985-04-08,25.56,35.15,30.354999999999997
1985-04-09,26.6,36.74,31.67
1985-04-10,26.91,36.75,31.83
1985-04-11,26.67,37.38,32.025000000000006
1985-04-12,27.47,38.14,32.805
1985-04-13,26.84,38.42,32.63
1985-04-14,27.38,38.43,32.905
1985-04-15,27.59,39.96,33.775
1985-04-16,26.46,39.56,33.010000000000005
1985-04-17,26.81,38.34,32.575
1985-04-18,27.5,38.01,32.754999999999995
1985-04-19,26.94,38.03,32.485
1985-04-20,27.05,37.03,32.04
1985-04-21,25.51,36.36,30.935000000000002
1985-04-22,25.52,36.56,31.04
1985-04-23,26.52,38.85,32.685
1985-04-24,27.86,40.64,34.25
1985-04-25,28.31,41.01,34.66
1985-04-26,26.76,39.87,33.315
1985-04-27,26.95,40.22,33.585
